"timestamp","plant_id","powers_1","powers_2","powers_3","phases_1","phases_2","phases_3","currents_1","currents_2","currents_3","voltages_1","voltages_2","voltages_3","harmonic_deviations_1","harmonic_deviations_2","harmonic_deviations_3","event_category","event_description","event_remark"
"2019-07-22 08:54:25.199","1000","212","214","231","29720","26527","29587","3598","3528","3839","17027","17047","17035","27","24","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:25.716","1000","213","214","231","34197","26200","29399","3600","3524","3817","17027","17045","17035","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:26.243","1000","213","214","231","32023","26958","29760","3603","3523","3817","17030","17043","17041","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:26.761","1000","217","214","231","29341","26259","29652","3603","3530","3839","17034","17050","17040","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:27.284","1000","213","214","231","27101","27035","29701","3602","3534","3839","17030","17049","17038","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:27.8","1000","213","214","231","36441","26961","29839","3610","3536","3839","17023","17037","17028","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:28.316","1000","212","214","231","32666","27740","30084","3617","3548","3842","17023","17031","17026","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:28.832","1000","217","214","231","33877","27921","31005","3647","3562","3858","17023","17038","17030","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:29.349","1000","214","214","231","28834","28622","31321","3651","3583","3870","17028","17044","17036","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:29.871","1000","213","215","231","31458","28505","31455","3654","3586","3880","17030","17045","17038","25","21","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:30.388","1000","215","214","231","35737","29272","30930","3673","3594","3903","17038","17048","17042","25","21","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:30.904","1000","217","215","231","34124","27603","30609","3673","3593","3903","17038","17053","17046","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:31.42","1000","216","215","232","29973","27418","30427","3664","3583","3877","17038","17052","17045","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:31.943","1000","215","214","231","28632","27092","30096","3585","3583","3864","17038","17054","17046","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:32.461","1000","215","215","231","36506","26957","30546","3647","3559","3850","17045","17054","17048","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:32.978","1000","217","215","231","29778","26829","29908","3619","3544","3841","17038","17056","17047","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:33.495","1000","217","214","231","29708","26331","29517","3610","3531","3839","17033","17047","17041","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:34.019","1000","214","214","231","27800","26590","29012","3602","3519","3819","17023","17042","17034","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:34.536","1000","217","214","231","33955","26270","29145","3607","3456","3814","17027","17039","17034","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:35.054","1000","216","214","231","29648","26002","29587","3597","3519","3814","17023","17032","16961","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:35.571","1000","217","214","231","29449","26436","29652","3607","3456","3818","16960","17037","17032","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:36.088","1000","215","213","232","29523","27614","29534","3617","3526","3839","17023","17036","17033","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:36.611","1000","217","214","231","35227","27094","29970","3647","3546","3843","17025","17037","17030","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:37.127","1000","216","214","39","35725","27805","30606","3647","3557","3857","16960","17041","17033","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:37.643","1000","218","215","231","31198","28824","31310","3653","3583","3866","17029","17040","17034","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:38.159","1000","215","214","232","32718","27936","31182","3667","3583","3879","17029","17040","17039","25","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:38.683","1000","217","214","232","36117","28173","30878","3673","3520","3903","17029","17046","17038","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:39.2","1000","217","214","232","35484","27484","30548","3672","3583","3903","16960","17043","17035","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:39.718","1000","217","214","232","30313","27031","29985","3662","3583","3875","17025","17038","17033","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:40.235","1000","215","214","232","31767","27869","30364","3651","3561","3862","17030","17040","17039","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:40.759","1000","215","214","232","30151","26909","29656","3647","3548","3850","16960","17039","17034","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:41.276","1000","217","214","231","34907","26895","30027","3622","3532","3839","17023","17034","17029","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:41.798","1000","153","153","169","57502","54478","53903","3431","3350","3585","17029","17043","17037","29","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:42.315","1000","155","152","169","59851","54992","54040","3428","3339","3647","17034","17047","17042","40","37","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:42.832","1000","149","152","169","59410","54493","53914","3412","3333","3647","17027","17046","17037","40","37","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:43.355","1000","157","152","169","58458","55374","54027","3424","3337","3647","17030","17041","17038","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:43.871","1000","153","152","169","57488","54299","53845","3424","3334","3647","17027","17045","17038","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:44.387","1000","156","152","169","58272","55702","54362","3455","3349","3647","17032","17044","17041","28","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:44.903","1000","153","153","169","58832","55125","54099","3455","3358","3658","17028","17049","17039","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:45.427","1000","155","152","169","58133","55891","54546","3458","3391","3665","17029","17040","17035","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:45.944","1000","151","153","170","56982","56665","55121","3463","3391","3683","17026","17044","17036","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:46.461","1000","154","153","169","57617","57247","55568","3479","3402","3711","17038","17049","17044","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:46.982","1000","151","153","169","60952","56915","55838","3484","3407","3711","17034","17052","17043","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:47.505","1000","156","153","169","56523","56093","55185","3491","3413","3711","17037","17048","17042","28","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:48.021","1000","151","153","170","56677","56278","54283","3479","3399","3711","17026","17041","17037","29","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:48.537","1000","154","152","169","58845","55385","54885","3474","3391","3684","17028","17044","17038","29","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:49.054","1000","151","152","169","60946","56158","54118","3393","3391","3670","17031","17045","17039","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:49.57","1000","154","152","169","54040","55636","54166","3455","3359","3651","17032","17045","17040","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:50.094","1000","152","152","169","60501","55125","53534","3431","3349","3584","17030","17047","17041","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:50.611","1000","154","152","169","58264","54673","54095","3430","3339","3647","17030","17050","17042","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:51.128","1000","151","153","169","62873","55380","54419","3421","3346","3647","17039","17049","17045","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:51.645","1000","155","152","168","56351","55423","54356","3424","3345","3647","17041","17052","17046","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:52.168","1000","153","152","169","56792","55493","54540","3419","3342","3647","17033","17047","17041","29","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:52.684","1000","154","154","169","58015","54693","54116","3430","3354","3585","17035","17054","17041","29","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:53.201","1000","153","153","169","61649","55269","54735","3455","3370","3656","17045","17053","17046","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:53.717","1000","154","153","169","60123","55775","54816","3461","3391","3668","17043","17053","17044","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:54.24","1000","156","153","170","55061","56598","55378","3471","3391","3676","17033","17045","17038","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:54.757","1000","152","153","169","59982","56704","55578","3471","3393","3687","17023","17039","17026","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:55.275","1000","152","153","169","58784","56990","55449","3482","3407","3689","17027","17034","17026","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:55.792","1000","155","153","169","63245","56517","55568","3492","3412","3711","17030","17040","17032","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:56.315","1000","153","153","169","57812","55961","55318","3487","3413","3711","17037","17046","17039","29","27","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:56.833","1000","152","153","168","61644","55313","55259","3467","3398","3686","17029","17043","17034","29","27","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:57.35","1000","153","153","168","57172","56083","55003","3459","3391","3670","17034","17040","17031","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:57.868","1000","154","153","168","61592","54676","54554","3455","3370","3656","17031","17041","17030","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:58.385","1000","153","152","168","56857","55385","54102","3432","3354","3647","17028","17037","17034","29","27","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:58.907","1000","133","132","206","33305","27360","29584","3412","3348","3670","17030","17043","17033","29","27","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:59.423","1000","214","214","231","31952","26769","29715","3600","3526","3815","17028","17036","17029","25","19","11","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:54:59.939","1000","215","215","230","33818","26063","29834","3592","3524","3812","17023","17035","17023","25","19","11","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:00.456","1000","213","214","231","30882","26333","29664","3595","3522","3819","17024","17041","17032","27","23","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:00.98","1000","214","214","230","30035","26264","29725","3596","3527","3839","16960","17038","17026","27","23","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:01.497","1000","214","214","230","33931","27424","30432","3614","3541","3839","17028","17037","17028","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:02.015","1000","214","215","231","34441","27607","30540","3619","3552","3850","16960","17041","17030","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:02.538","1000","214","215","231","32718","27928","31501","3647","3563","3861","17023","17041","17027","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:03.063","1000","215","214","231","31831","28767","30355","3585","3583","3868","17029","17041","17033","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:03.581","1000","214","214","233","35742","28559","30679","3659","3584","3881","17029","17040","17029","26","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:04.098","1000","216","214","233","34843","28682","30356","3664","3585","3903","17023","17042","17030","26","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:04.615","1000","214","214","231","36121","27925","30687","3661","3587","3883","17023","17039","17024","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:05.133","1000","215","214","231","31640","27746","30548","3653","3583","3868","17023","17031","16960","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:05.655","1000","214","214","231","34448","27546","30225","3647","3562","3854","17023","17028","17023","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:06.171","1000","215","213","231","32534","26917","30089","3622","3543","3843","17023","17032","16961","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:06.687","1000","215","214","230","34012","27167","30295","3610","3542","3839","17023","17037","17023","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:07.204","1000","214","214","230","30747","26516","30097","3600","3532","3815","17024","17030","16960","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:07.735","1000","214","214","230","34326","26836","29330","3597","3523","3813","17023","17031","17023","28","24","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:08.252","1000","214","214","231","29462","25882","29198","3592","3519","3812","17023","17028","17023","28","24","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:08.77","1000","215","213","231","32514","26136","28956","3594","3519","3813","17023","17032","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:09.287","1000","214","214","230","30483","26323","29455","3598","3528","3814","17023","17031","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:09.81","1000","215","214","231","35530","26781","30358","3613","3534","3839","17023","17034","17025","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:10.326","1000","214","214","231","34724","27536","30671","3624","3546","3777","16960","17040","17030","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:10.842","1000","216","214","231","32800","27802","31122","3647","3562","3853","17026","17041","17031","26","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:11.359","1000","214","214","230","32655","28380","31713","3647","3583","3862","17028","17034","17023","26","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:11.879","1000","214","214","231","32414","28188","31041","3650","3583","3865","17023","17029","17023","26","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:12.401","1000","214","214","230","36050","27978","31515","3653","3520","3876","17023","17029","17023","26","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:12.939","1000","216","214","232","30932","28049","31000","3663","3590","3883","17023","17034","16960","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:13.455","1000","214","215","230","32287","27667","30618","3653","3588","3872","17026","17035","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:13.972","1000","212","214","231","32662","27657","30943","3647","3583","3864","17023","17039","17026","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:14.495","1000","212","215","230","33876","27222","30285","3622","3560","3850","16961","17042","17026","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:15.013","1000","215","214","230","30626","27155","30033","3616","3547","3839","16960","17036","17026","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:15.53","1000","211","214","230","31897","26203","30025","3589","3531","3839","17023","17028","17023","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:16.047","1000","212","214","231","32092","26260","29533","3591","3525","3839","17023","17036","17023","29","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:16.572","1000","212","214","230","34703","26656","29588","3523","3521","3816","17023","17030","17023","29","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:17.09","1000","213","214","230","29968","26839","29987","3521","3524","3811","17023","17027","17023","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:17.607","1000","211","214","230","31833","26637","29527","3588","3525","3816","17023","17031","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:18.129","1000","210","214","231","32322","26590","29854","3589","3527","3839","17023","17036","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:18.645","1000","213","214","230","37346","27798","29905","3611","3545","3776","17023","17037","17026","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:19.167","1000","213","214","230","33685","27855","31005","3620","3562","3847","17025","17033","17023","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:19.684","1000","214","214","230","31322","28103","30868","3647","3583","3858","17023","17033","17023","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:20.201","1000","213","215","231","33314","28580","31568","3647","3583","3876","17023","17039","16960","26","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:20.724","1000","214","215","230","38425","29194","31696","3589","3596","3878","17028","17038","17026","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:21.249","1000","210","215","230","31391","28043","31197","3647","3604","3883","17034","17040","17026","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:21.767","1000","214","215","230","30493","28432","30933","3650","3594","3877","17029","17035","17027","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:22.284","1000","209","214","231","30543","27599","30286","3647","3583","3870","17023","17034","17023","28","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:22.803","1000","214","214","230","37451","27407","30619","3647","3583","3853","17030","17040","17028","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:23.326","1000","212","215","230","29715","27982","30674","3610","3556","3776","17031","17038","17032","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:23.842","1000","213","214","230","29783","26966","29912","3603","3544","3839","17029","17041","17028","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:24.358","1000","213","214","230","31393","26584","30105","3600","3528","3819","16960","17041","17032","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:24.874","1000","212","214","230","36189","26723","30048","3591","3529","3816","17030","17038","17029","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:25.39","1000","214","214","230","36190","25537","29455","3595","3528","3814","17028","17036","17029","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:25.912","1000","212","214","230","32141","25888","29716","3522","3531","3839","17028","17041","17028","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:26.431","1000","212","214","230","32290","26579","29965","3602","3535","3839","16960","17036","17029","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:26.947","1000","208","214","230","32659","27423","30227","3594","3547","3839","17027","17034","17024","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:27.463","1000","214","214","230","37792","27919","30948","3624","3560","3847","17028","17037","17028","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:27.987","1000","213","215","231","32343","27920","31049","3647","3563","3863","17023","17037","16960","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:28.509","1000","210","214","231","32606","28374","30924","3584","3583","3869","16960","17033","17025","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:29.027","1000","214","214","231","32598","27863","31381","3658","3585","3876","17025","17035","17028","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:29.544","1000","214","214","231","36120","28248","31060","3658","3593","3881","17025","17034","17023","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:30.067","1000","214","214","231","31573","27548","30473","3655","3583","3881","17023","17034","17023","28","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:30.583","1000","214","215","230","32218","27550","30745","3647","3585","3872","16960","17032","17023","28","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:31.099","1000","212","214","231","32981","27663","30346","3647","3583","3859","17026","17038","17025","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:31.615","1000","213","215","230","35162","27475","30546","3612","3559","3843","17026","17034","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:32.131","1000","211","214","231","29905","27100","29772","3604","3535","3839","17023","17041","17025","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:32.654","1000","213","214","231","30810","26327","29528","3596","3536","3839","17028","17036","17026","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:33.172","1000","213","214","231","31641","26773","29707","3603","3530","3839","17030","17043","17032","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:33.693","1000","214","214","230","31698","26524","29585","3589","3526","3817","17027","17042","17027","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:34.211","1000","208","214","231","30531","27024","29774","3585","3523","3776","17023","17045","17028","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:34.733","1000","205","207","224","52185","46612","45530","3526","3464","3816","17027","17040","17027","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:35.249","1000","151","153","168","60119","55514","54551","3428","3361","3650","17031","17045","17032","37","35","31","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:35.765","1000","153","153","168","60821","55391","55391","3455","3371","3664","17025","17045","17028","37","35","31","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:36.281","1000","148","154","168","61455","56138","54929","3455","3391","3678","17023","17044","17027","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:36.805","1000","153","153","168","58075","56919","56214","3465","3399","3688","17030","17045","17031","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:37.322","1000","150","153","168","62364","56720","56213","3469","3412","3711","17034","17048","17034","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:37.839","1000","152","154","169","59413","56522","55765","3480","3412","3711","17026","17048","17030","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:38.356","1000","152","153","168","60242","56215","55638","3480","3413","3711","17028","17049","17034","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:38.878","1000","152","153","169","58391","55577","55244","3480","3406","3711","17032","17048","17035","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:39.402","1000","151","153","168","63001","55382","54873","3460","3329","3682","17035","17048","17036","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:39.918","1000","148","153","169","62174","55245","54747","3455","3391","3672","17028","17049","17034","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:55:40.434","1000","151","153","168","57112","55131","54870","3431","3362","3655","17028","17041","17034","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
